epoch,total_loss,data_loss,boundary_loss,pde_loss,u_l2_error,k_l2_error,learning_rate
1,182.9989227294922,0.13684950172901153,0.12694792710244657,84.02224731445312,0.35541069507598877,0.9367459416389465,"tensor(0.0010, device='cuda:0', grad_fn=<MulBackward0>)"
2,175.8515594482422,0.059260616451501845,0.39602982699871064,82.98260040283203,0.3558977246284485,0.8234612941741943,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
3,171.79436950683595,0.05699702203273773,0.32730097472667696,81.41082916259765,0.3673473298549652,0.6785521507263184,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
4,164.42926330566405,0.05917463563382626,0.3145979344844818,77.68290939331055,0.375357985496521,0.5022253394126892,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
5,146.36368560791016,0.07525292187929153,0.44555804431438445,67.19140663146973,0.46923378109931946,0.3436027467250824,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
6,109.18252410888672,0.12859892547130586,0.609846168756485,45.112084197998044,0.6398799419403076,0.3793427348136902,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
7,68.43298645019532,0.19761939942836762,0.7777296364307403,20.446875,0.6525185108184814,0.5717477798461914,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
8,47.56686172485352,0.16085407882928848,0.5759540677070618,12.860956382751464,0.6161870956420898,0.9644899964332581,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
9,36.71794815063477,0.1684010237455368,0.5884349703788757,6.996747875213623,0.6387293934822083,1.2139009237289429,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
10,27.993717765808107,0.1571590706706047,0.6099143862724304,3.089333415031433,0.5578152537345886,1.4483160972595215,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
11,20.922424507141113,0.11993588656187057,0.43803546726703646,2.274240517616272,0.4947495758533478,1.697766661643982,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
12,15.132063674926759,0.08905198872089386,0.369061204791069,1.2681264698505401,0.40888622403144836,1.9080270528793335,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
13,10.52689561843872,0.06041393913328648,0.26955265998840333,0.8949876129627228,0.33508554100990295,2.071791172027588,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
14,7.628866481781006,0.04290876276791096,0.2156558096408844,0.5907160937786102,0.29361167550086975,2.1855733394622803,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
15,6.196007537841797,0.03588463142514229,0.18066463321447374,0.40044909715652466,0.2757803499698639,2.239999771118164,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
16,5.603747034072876,0.03286047503352165,0.17351542115211488,0.2912726879119873,0.26806309819221497,2.2604761123657227,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
17,5.356780195236206,0.03212219662964344,0.16891901195049286,0.22768518924713135,0.2653557360172272,2.266589879989624,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
18,5.235765600204468,0.03194988928735256,0.1657809391617775,0.19148360341787338,0.2635223865509033,2.2593555450439453,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
