epoch,total_loss,data_loss,boundary_loss,pde_loss,u_l2_error,k_l2_error,learning_rate
1,168.10733032226562,0.5474048137664795,0.011039496213197709,83.72476577758789,1.1367526054382324,1.308810830116272,"tensor(0.0010, device='cuda:0', grad_fn=<MulBackward0>)"
2,163.09048767089843,0.6340784847736358,0.02339605535380542,81.11122436523438,1.4027972221374512,1.5776187181472778,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
3,149.80083923339845,0.9810214340686798,0.11139545366168022,73.85293121337891,1.7007399797439575,1.904849648475647,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
4,121.67850189208984,1.3270352721214294,0.2296101152896881,59.02768325805664,1.899399757385254,2.2631161212921143,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
5,74.9200984954834,1.5852423191070557,0.3327410399913788,35.003722953796384,2.0240626335144043,2.6000959873199463,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
6,29.839161109924316,1.666949701309204,0.40562387704849245,12.057986307144166,1.8985707759857178,2.884354591369629,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
7,17.82449598312378,1.095141887664795,0.3162706643342972,6.783323526382446,1.2680479288101196,3.066307306289673,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
8,11.05914831161499,0.6418755173683166,0.19761145561933519,4.220579123497009,1.3579353094100952,3.1934642791748047,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
9,6.66221022605896,0.872867751121521,0.13494516983628274,2.2199453473091126,1.4733030796051025,3.237921714782715,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
10,3.8564531326293947,0.8038234710693359,0.09035373106598854,1.0745462119579314,1.3343030214309692,3.308760404586792,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
11,2.0945271849632263,0.7415669858455658,0.044954325444996356,0.45170845091342926,1.350073218345642,3.4029645919799805,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
12,1.1757627248764038,0.7110821604728699,0.018469964060932396,0.13999047502875328,1.273664116859436,3.4658520221710205,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
13,0.8699443221092225,0.6384929120540619,0.010265847761183977,0.06439646296203136,1.224702000617981,3.511276960372925,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
14,0.7943521857261657,0.6060840547084808,0.008788221515715122,0.050192952156066895,1.2072536945343018,3.5372517108917236,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
15,0.7649483978748322,0.5947004914283752,0.008077297313138842,0.04473746605217457,1.2068772315979004,3.550727367401123,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
16,0.743780118227005,0.5972164154052735,0.006832593260332942,0.03911888487637043,1.2110412120819092,3.556363582611084,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
17,0.7264635801315308,0.6012517392635346,0.005885688727721572,0.033177478983998296,1.2128103971481323,3.5617096424102783,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
18,0.7145992457866669,0.600610363483429,0.0056207620073109865,0.028890633024275303,1.2141737937927246,3.567422389984131,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
19,0.7056046605110169,0.6034409642219544,0.0051462852861732244,0.025350414775311948,1.2141635417938232,3.5738227367401123,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
20,0.6981201410293579,0.6019242286682129,0.005078371660783887,0.022706099227070807,1.2118761539459229,3.5801684856414795,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
21,0.6915107429027557,0.5988593697547913,0.005169431772083044,0.020478527620434762,1.2090058326721191,3.5869767665863037,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
22,0.6862252950668335,0.5969976723194123,0.0051493609324097635,0.018867007922381163,1.2098685503005981,3.5928292274475098,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
23,0.6817661225795746,0.5990282475948334,0.004779182700440287,0.017473019752651454,1.2081878185272217,3.5990216732025146,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
24,0.6778337597846985,0.5935840964317322,0.005147011950612068,0.016389776300638915,1.2062997817993164,3.6044254302978516,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
25,0.6743995904922485,0.5977347493171692,0.004616007441654801,0.015252381283789872,1.2087844610214233,3.6103103160858154,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
26,0.6711506247520447,0.5939096927642822,0.0048625518567860125,0.014307710528373718,1.2029414176940918,3.6157896518707275,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
27,0.668585354089737,0.5931322395801544,0.004827734967693687,0.013587872684001922,1.207120656967163,3.6210126876831055,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
28,0.6663167655467988,0.5937975883483887,0.004660761216655374,0.012955782935023308,1.2037659883499146,3.626156806945801,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
29,0.6639976561069488,0.5931926071643829,0.004648097790777683,0.012162036448717117,1.2050435543060303,3.6324048042297363,"tensor(0.0010, device='cuda:0', grad_fn=<FillBackward3>)"
