epoch,total_loss,data_loss,boundary_loss,pde_loss,u_l2_error,k_l2_error,learning_rate
1,233.61527221679688,0.09301561310887337,0.21423328056931495,82.8420687866211,0.3493770360946655,0.5537137389183044,0.001
2,158.3879866027832,0.04033748989924788,0.17023299634456635,60.59797149658203,0.08242195844650269,0.2165624499320984,0.001
3,13.806605396270752,0.0025072389142587782,0.007297090589418076,5.9116384732723235,0.05286065861582756,0.22610275447368622,0.001
4,1.9848391819000244,0.0019293792266398668,0.0026144207455217837,0.3793537464737892,0.05633844807744026,0.2555082142353058,0.001
5,1.2330507516860962,0.0020306517323479055,0.0014130667736753822,0.038209109045565126,0.05335502699017525,0.2575945258140564,0.001
6,1.1569063138961793,0.0019495089631527663,0.0016590417362749577,0.00812384156510234,0.051225267350673676,0.25335147976875305,0.001
7,1.141146740913391,0.0019218066055327653,0.0016871777456253768,0.0057628250867128375,0.05143207311630249,0.2527354955673218,0.001
8,1.130652618408203,0.0019148834655061365,0.001620191284455359,0.005595883503556252,0.05095599964261055,0.2520458400249481,0.001
9,1.1213760423660277,0.001899679838679731,0.0016012975852936506,0.005703176241368056,0.050659243017435074,0.2510446608066559,0.001
10,1.1130940580368043,0.0018851210316643118,0.0015850118827074767,0.006016170307993889,0.050352007150650024,0.25021329522132874,0.001
11,1.1054790449142455,0.0018730441434308886,0.001560982959344983,0.0064293301478028295,0.04995882883667946,0.2494838535785675,0.001
12,1.098533549308777,0.001860240059904754,0.0015450933296233416,0.006952091548591852,0.04968933388590813,0.24869394302368164,0.001
13,1.0920138549804688,0.001848745015449822,0.0015255007008090616,0.007545638680458069,0.04945468530058861,0.2479996234178543,0.001
14,1.0858586359024047,0.001837451527826488,0.0015092446422204375,0.008104204386472701,0.04929042607545853,0.24728237092494965,0.001
15,1.0798291206359862,0.0018269907496869563,0.0014890976157039403,0.008711993843317032,0.04890412464737892,0.24648527801036835,0.001
16,1.0740591096878052,0.0018160106195136904,0.0014734647423028946,0.009353659115731716,0.04863156005740166,0.2458844929933548,0.001
17,1.068304467201233,0.00180582778993994,0.0014555398048833013,0.009918289221823216,0.04834285005927086,0.24526198208332062,0.001
18,1.0626633548736573,0.0017953901458531618,0.0014385614451020957,0.010556064620614052,0.04815077781677246,0.2447061836719513,0.001
19,1.0570879936218263,0.001786154373548925,0.0014178261999040842,0.0111140963062644,0.047838274389505386,0.24380198121070862,0.001
20,1.051422390937805,0.0017746825935319066,0.0014056655997410417,0.011757268644869328,0.04772283136844635,0.2434329092502594,0.001
21,1.0547694635391236,0.0017804292589426042,0.0013964882772415877,0.012453008964657784,0.04561468958854675,0.2423006296157837,0.001
22,1.0539487314224243,0.001775845605880022,0.0013999608531594277,0.013014913722872733,0.04591444507241249,0.24183687567710876,0.001
23,1.0598783254623414,0.0017818445386365055,0.0014147171494551002,0.013742167241871358,0.046059105545282364,0.24113304913043976,0.001
24,1.035944790840149,0.001745174052193761,0.0013447519019246102,0.014441282711923123,0.045793842524290085,0.24057962000370026,0.001
25,1.07154278755188,0.001793965226970613,0.0014417255285661668,0.015193802192807198,0.051018476486206055,0.24038296937942505,0.001
26,1.0383310365676879,0.0017472939752042295,0.0013265403057448567,0.016015012599527836,0.04540986940264702,0.23968568444252014,0.001
27,1.0173063421249389,0.0017089583119377493,0.001294390275143087,0.01669407855719328,0.04604996740818024,0.2389594167470932,0.001
28,1.0113459730148315,0.0017004453716799616,0.001263900683261454,0.01736660361289978,0.04443729296326637,0.2380554974079132,0.001
29,1.0494447612762452,0.0017584590660408139,0.0013407872151583434,0.0180682472512126,0.04348278045654297,0.23718462884426117,0.001
30,1.0088206005096436,0.0016882827877998353,0.0012713495595380664,0.018772123977541924,0.04494411125779152,0.23726001381874084,0.001
31,1.0043230724334717,0.0016822134843096138,0.0012423279252834617,0.019491771385073662,0.04500540718436241,0.23674355447292328,0.001
32,1.0433696675300599,0.0017391666676849127,0.0013360811828169972,0.020089107304811477,0.04981617629528046,0.23676162958145142,0.001
33,1.0088813138008117,0.001688330927863717,0.0012361487257294356,0.020550491064786913,0.04560453072190285,0.23579423129558563,0.001
34,0.9866386413574219,0.0016538971802219748,0.0011786426627077163,0.0209128899872303,0.04383529722690582,0.2345838099718094,0.001
35,0.9814503335952759,0.0016441580140963198,0.0011606223997659981,0.021654542684555054,0.04274144768714905,0.23440447449684143,0.001
36,0.9951046133041381,0.0016588097531348466,0.0012167774909175933,0.022010990157723426,0.04436535760760307,0.23400500416755676,0.001
37,0.9792047572135926,0.001636933023110032,0.00116516238078475,0.022111007645726204,0.04886212199926376,0.23397324979305267,0.001
38,1.010767011642456,0.0016882772790268064,0.0012238856265321374,0.022119905278086664,0.04294334724545479,0.2330578714609146,0.001
39,0.962868983745575,0.0016147326258942486,0.0011135768797248603,0.02207249253988266,0.04298538714647293,0.23235896229743958,0.001
40,0.9774851083755494,0.0016402176255360245,0.0011362254060804844,0.02187687247991562,0.041107673197984695,0.2311471402645111,0.001
41,0.9550766968727111,0.0016003936249762774,0.0011131760268472135,0.02178113967180252,0.041857048869132996,0.23169806599617004,0.001
42,0.9821210384368897,0.0016442536609247327,0.0011693021946121006,0.02153199926018715,0.04638791084289551,0.23102673888206482,0.001
43,0.9477449798583985,0.001598019963130355,0.001066645085811615,0.021035248786211012,0.04192228242754936,0.22993716597557068,0.001
44,0.929659435749054,0.0015717581659555435,0.0010325909475795924,0.020260626450181007,0.04156479984521866,0.22924859821796417,0.001
45,0.9225101137161255,0.001563686146400869,0.0010163648542948066,0.019515280276536942,0.04032266512513161,0.22842279076576233,0.001
46,0.9928788423538208,0.0016684184735640884,0.001212886156863533,0.01869049623608589,0.043182626366615295,0.2286781668663025,0.001
47,0.9132556581497192,0.0015574373491108419,0.0009939018241129816,0.017573406510055064,0.04180224612355232,0.2274981439113617,0.001
48,0.8937266182899475,0.001530360016040504,0.0009549373807385563,0.01652643833309412,0.04055725410580635,0.2266223430633545,0.001
49,0.8817315244674683,0.0015168935246765614,0.0009320718375965953,0.015038783811032772,0.04008542746305466,0.2256767898797989,0.001
50,0.8689944267272949,0.0015035067917779088,0.00090948601718992,0.01314621452242136,0.0404476523399353,0.2243993580341339,0.001
51,0.8557461714744568,0.0014888427313417196,0.0008816494350321591,0.01157992910593748,0.039252910763025284,0.2233869582414627,0.001
52,0.8438553047180176,0.0014760211016982795,0.0008695645187981427,0.009444149788469075,0.042247235774993896,0.22307594120502472,0.001
53,0.850996241569519,0.0014949676347896456,0.0008821056794840842,0.007650929633527994,0.03985242545604706,0.22108645737171173,0.001
54,0.8060125613212585,0.0014338045148178935,0.0007728936639614403,0.005910470467060804,0.0365864522755146,0.21915572881698608,0.001
55,0.7856451916694641,0.0014063982851803302,0.0007369087589904666,0.004377587316557765,0.035822104662656784,0.2180267721414566,0.001
56,0.7642014193534851,0.0013782287063077092,0.0006896799243986607,0.00305953717790544,0.03563247248530388,0.2165479063987732,0.001
57,0.7437917470932007,0.0013504490489140153,0.000639783819206059,0.002294422034174204,0.034167222678661346,0.21502964198589325,0.001
58,0.722609007358551,0.0013200030848383904,0.0005897937435656786,0.0018140444718301296,0.032052863389253616,0.2134978026151657,0.001
59,0.7062436199188232,0.0012939981929957866,0.0005606555193662644,0.0015894829900935292,0.03336414322257042,0.21300022304058075,0.001
60,0.6781104588508606,0.001253633862361312,0.00048169990186579524,0.0015617646044120193,0.030525021255016327,0.2117418795824051,0.001
61,0.6540723276138306,0.0012164266873151064,0.00042522476287558674,0.0016682524187490344,0.02862563729286194,0.21114228665828705,0.001
62,0.6355495429039002,0.0011871944833546878,0.00037586851220112295,0.002182726296596229,0.025876648724079132,0.21083152294158936,0.001
63,0.6344476652145385,0.001180276870727539,0.00039323051169048995,0.002493092380464077,0.02507503516972065,0.21153417229652405,0.001
64,0.5945679306983948,0.0011216349992901086,0.00028459858614951375,0.0026452903961762786,0.024480998516082764,0.21271583437919617,0.001
65,0.5764008927345275,0.001093527446500957,0.000236059699091129,0.0030156008806079626,0.022083843126893044,0.21406182646751404,0.001
66,0.5659165644645691,0.0010749948676675558,0.00022045212594093755,0.003186962278559804,0.021086370572447777,0.21618379652500153,0.001
67,0.545321147441864,0.0010432491870597004,0.00016480243008118122,0.0036081551760435105,0.02007320336997509,0.2187187373638153,0.001
68,0.5721452879905701,0.001080189999192953,0.00025208503226167525,0.0034208901599049567,0.020309682935476303,0.22176337242126465,0.001
69,0.5314403939247131,0.0010201316187158228,0.00014855444180284394,0.0032595705473795534,0.01760399341583252,0.2249162793159485,0.001
70,0.5132459783554078,0.0009937041392549873,9.128947203862481e-05,0.0036324789142236115,0.01743309572339058,0.22826744616031647,0.001
71,0.5038743114471436,0.0009827995556406677,7.421244390570791e-05,0.0025266429828479887,0.01731596514582634,0.23162448406219482,0.001
72,0.5091781830787658,0.0009893347043544054,9.444078958949831e-05,0.002533376249484718,0.015140975825488567,0.23534022271633148,0.001
73,0.4964116322994232,0.0009702384634874762,5.7292030278404126e-05,0.002781598847359419,0.01611137017607689,0.23855237662792206,0.001
